artist,track_or_project_title,release_type,confidence_score,extraction_method,source_article_title,source_article_url,source_name,article_date,embedded_music_links,release_article
Blakey,Touch,single,1.0,spotify_playlist_api,Blakey - Touch,https://open.spotify.com/track/2fVPTYTbYVlwwQp8QoVUFz,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2fVPTYTbYVlwwQp8QoVUFz,True
Hemmi,For The Beat,single,1.0,spotify_playlist_api,Hemmi - For The Beat,https://open.spotify.com/track/2gX2G3VM5wmbBO4V7e7gqu,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2gX2G3VM5wmbBO4V7e7gqu,True
Dossa,Move On,single,1.0,spotify_playlist_api,Dossa - Move On,https://open.spotify.com/track/4dt8CnVevQ4VxvBH48kfGt,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4dt8CnVevQ4VxvBH48kfGt,True
Krafty Kuts,All Night,single,1.0,spotify_playlist_api,Krafty Kuts - All Night,https://open.spotify.com/track/1YmphBwn8ByJnWCRixZsxD,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1YmphBwn8ByJnWCRixZsxD,True
KREAM,Arrival (DAMEN Remix),single,1.0,spotify_playlist_api,KREAM - Arrival (DAMEN Remix),https://open.spotify.com/track/6L1HsaAFYQFBVAGxYHJnk8,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6L1HsaAFYQFBVAGxYHJnk8,True
Lauren Lo Sung,All I Want,single,1.0,spotify_playlist_api,Lauren Lo Sung - All I Want,https://open.spotify.com/track/5KMQ8HVOIRLNrhlFoaSU5a,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5KMQ8HVOIRLNrhlFoaSU5a,True
Four Tet,Baby - Tony Romera Remix,EP,1.0,spotify_playlist_api,Four Tet - Baby - Tony Romera Remix,https://open.spotify.com/track/1ArFwgEU2iQMq9dU43sGZ9,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1ArFwgEU2iQMq9dU43sGZ9,True
Modeā,Ready to Fly,single,1.0,spotify_playlist_api,Modeā - Ready to Fly,https://open.spotify.com/track/4AUqJ9BYqjQO141t5qe4qC,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4AUqJ9BYqjQO141t5qe4qC,True
THIRTZY,Bully,single,1.0,spotify_playlist_api,THIRTZY - Bully,https://open.spotify.com/track/7l58JZFVKwK4hDoIBrtrAl,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7l58JZFVKwK4hDoIBrtrAl,True
Bassjackers,GO MF GO,single,1.0,spotify_playlist_api,Bassjackers - GO MF GO,https://open.spotify.com/track/3soAcuoZhgcmOqTrkFE8n9,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3soAcuoZhgcmOqTrkFE8n9,True
Bobby Nourmand,We Coexist - CamelPhat Remix,single,1.0,spotify_playlist_api,Bobby Nourmand - We Coexist - CamelPhat Remix,https://open.spotify.com/track/6rGCTWrLnr1oRUoJTw8QCN,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6rGCTWrLnr1oRUoJTw8QCN,True
Braxton,There's Still Time,EP,1.0,spotify_playlist_api,Braxton - There's Still Time,https://open.spotify.com/track/5mJHRZWDywaS3UYUGUGs3A,Spotify Playlist,2026-04-28,https://open.spotify.com/track/5mJHRZWDywaS3UYUGUGs3A,True
Capron,King's Break,single,1.0,spotify_playlist_api,Capron - King's Break,https://open.spotify.com/track/2ZuXXUWy44vSt4B63zZaJV,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2ZuXXUWy44vSt4B63zZaJV,True
Charlotte Plank,crybby blue - Osmosis Jones Remix,single,1.0,spotify_playlist_api,Charlotte Plank - crybby blue - Osmosis Jones Remix,https://open.spotify.com/track/1RbWQPPf6r6iHmY9qWOHOg,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1RbWQPPf6r6iHmY9qWOHOg,True
Charles Stepney,You Make Me High - Masters At Work Dub,single,1.0,spotify_playlist_api,Charles Stepney - You Make Me High - Masters At Work Dub,https://open.spotify.com/track/2fIxB7iwauzDnStj2Dffxn,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2fIxB7iwauzDnStj2Dffxn,True
CultureKind,Supersonic,single,1.0,spotify_playlist_api,CultureKind - Supersonic,https://open.spotify.com/track/3VzR6S7wFzV2tVqAzj66pH,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3VzR6S7wFzV2tVqAzj66pH,True
Matthias Tanzmann,Friday High,single,1.0,spotify_playlist_api,Matthias Tanzmann - Friday High,https://open.spotify.com/track/1NaXEXfA6fgKESgkjSNA7N,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1NaXEXfA6fgKESgkjSNA7N,True
Steve Lawler,Tiny D,single,1.0,spotify_playlist_api,Steve Lawler - Tiny D,https://open.spotify.com/track/4d30K3CxhvuBkaiGwKoCvS,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4d30K3CxhvuBkaiGwKoCvS,True
Hardwell,LOW,single,1.0,spotify_playlist_api,Hardwell - LOW,https://open.spotify.com/track/6LBVBJN2rdpOADp3RozGKC,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6LBVBJN2rdpOADp3RozGKC,True
Phatwell,Run For Something Better,single,1.0,spotify_playlist_api,Phatwell - Run For Something Better,https://open.spotify.com/track/1XauGDWdAcYqM3wTnowY05,Spotify Playlist,2026-04-29,https://open.spotify.com/track/1XauGDWdAcYqM3wTnowY05,True
SPAG,OLDSKOOL,EP,1.0,spotify_playlist_api,SPAG - OLDSKOOL,https://open.spotify.com/track/5Ix8CmIyT9w7cZmiTb6SiP,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5Ix8CmIyT9w7cZmiTb6SiP,True
Moulou,Come & Then Go Again,single,1.0,spotify_playlist_api,Moulou - Come & Then Go Again,https://open.spotify.com/track/6tsFa8idO4wuJmNGP1KAuq,Spotify Playlist,2026-04-30,https://open.spotify.com/track/6tsFa8idO4wuJmNGP1KAuq,True
Kyau & Albert,1000 Years,single,1.0,spotify_playlist_api,Kyau & Albert - 1000 Years,https://open.spotify.com/track/64B7qB65TcaIlL6bj9qPzI,Spotify Playlist,2026-04-23,https://open.spotify.com/track/64B7qB65TcaIlL6bj9qPzI,True
Amanda Wilson,Spin It Again,single,1.0,spotify_playlist_api,Amanda Wilson - Spin It Again,https://open.spotify.com/track/2NiwW4AuvINnrWwnlhRxxy,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2NiwW4AuvINnrWwnlhRxxy,True
Florian Picasso,Dance Like You Mean It,single,1.0,spotify_playlist_api,Florian Picasso - Dance Like You Mean It,https://open.spotify.com/track/2biFPK6VHNkeNqmXDNrof0,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2biFPK6VHNkeNqmXDNrof0,True
DJs From Mars,You Get What You Give - DJs From Mars Remix,single,1.0,spotify_playlist_api,DJs From Mars - You Get What You Give - DJs From Mars Remix,https://open.spotify.com/track/3yrV0uKOkOsQzUP0UMpI4P,Spotify Playlist,2026-04-24,https://open.spotify.com/track/3yrV0uKOkOsQzUP0UMpI4P,True
NERVO,Don't Run,single,1.0,spotify_playlist_api,NERVO - Don't Run,https://open.spotify.com/track/0qdq3LGFi8WdGKgBD7ezyl,Spotify Playlist,2026-04-29,https://open.spotify.com/track/0qdq3LGFi8WdGKgBD7ezyl,True
Seven Lions,Dreams,EP,1.0,spotify_playlist_api,Seven Lions - Dreams,https://open.spotify.com/track/2OthEiwV03Y4uMCEix6oZ5,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2OthEiwV03Y4uMCEix6oZ5,True
Diegosan,Waiting 4 u,single,1.0,spotify_playlist_api,Diegosan - Waiting 4 u,https://open.spotify.com/track/7zHDA6ZftnZ2c8HAth8zAt,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7zHDA6ZftnZ2c8HAth8zAt,True
AMPRS&ND,Just Fine,single,1.0,spotify_playlist_api,AMPRS&ND - Just Fine,https://open.spotify.com/track/04m2P2PYNxqlcOKDQtbh9f,Spotify Playlist,2026-03-20,https://open.spotify.com/track/04m2P2PYNxqlcOKDQtbh9f,True
Niala'Kil,Tell Me Why,single,1.0,spotify_playlist_api,Niala'Kil - Tell Me Why,https://open.spotify.com/track/5NJFlvQxvLGEDl0lPYWp6v,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5NJFlvQxvLGEDl0lPYWp6v,True
Alesso,FADE - TOO BIASED Remix,single,1.0,spotify_playlist_api,Alesso - FADE - TOO BIASED Remix,https://open.spotify.com/track/7CtbNIjqWilkjTEqahOsen,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7CtbNIjqWilkjTEqahOsen,True
Madeon,Fire Away (feat. Slayyyter),single,1.0,spotify_playlist_api,Madeon - Fire Away (feat. Slayyyter),https://open.spotify.com/track/50R1pa0hES5Rv9HJvpxweo,Spotify Playlist,2026-04-30,https://open.spotify.com/track/50R1pa0hES5Rv9HJvpxweo,True
VEGAS 86,Let It Go,single,1.0,spotify_playlist_api,VEGAS 86 - Let It Go,https://open.spotify.com/track/2fD5qO1VoNkDzp2GH8jgQS,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2fD5qO1VoNkDzp2GH8jgQS,True
DJ Du Jour,You See Me,single,1.0,spotify_playlist_api,DJ Du Jour - You See Me,https://open.spotify.com/track/4ObhhsS8lnCsk450dUIfP9,Spotify Playlist,2026-04-17,https://open.spotify.com/track/4ObhhsS8lnCsk450dUIfP9,True
Valy Mo,In the End,single,1.0,spotify_playlist_api,Valy Mo - In the End,https://open.spotify.com/track/5lSTmDr6Kt0QTwYgclrQNE,Spotify Playlist,2026-04-24,https://open.spotify.com/track/5lSTmDr6Kt0QTwYgclrQNE,True
Super8 & Tab,Needs To Feel - Farius Remix,single,1.0,spotify_playlist_api,Super8 & Tab - Needs To Feel - Farius Remix,https://open.spotify.com/track/7Gz2hdYGsFuT4Q8ybYSwy2,Spotify Playlist,2026-04-29,https://open.spotify.com/track/7Gz2hdYGsFuT4Q8ybYSwy2,True
SMACK,No Brakes,single,1.0,spotify_playlist_api,SMACK - No Brakes,https://open.spotify.com/track/0AqiVaz1DADSVypExbf6EY,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0AqiVaz1DADSVypExbf6EY,True
nilsix,Nostalgia,single,1.0,spotify_playlist_api,nilsix - Nostalgia,https://open.spotify.com/track/6gzCY0obpFYBdG09qAfWaC,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6gzCY0obpFYBdG09qAfWaC,True
Will Sparks,The Real Thing,single,1.0,spotify_playlist_api,Will Sparks - The Real Thing,https://open.spotify.com/track/72PAs3QGtxxdNu3tY2wIm8,Spotify Playlist,2026-05-01,https://open.spotify.com/track/72PAs3QGtxxdNu3tY2wIm8,True
deadmau5,Science (feat. Stevie Appleton) - Radio Edit,single,1.0,spotify_playlist_api,deadmau5 - Science (feat. Stevie Appleton) - Radio Edit,https://open.spotify.com/track/0KZ47s9X43VaErZicJHrny,Spotify Playlist,2026-02-20,https://open.spotify.com/track/0KZ47s9X43VaErZicJHrny,True
SPAG,READY,EP,1.0,spotify_playlist_api,SPAG - READY,https://open.spotify.com/track/0qTTwAMWKelRlLOOT3IVVv,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0qTTwAMWKelRlLOOT3IVVv,True
Willone,Step To Me,single,1.0,spotify_playlist_api,Willone - Step To Me,https://open.spotify.com/track/3NTz3JZ0ahdQTf0lqKZZZw,Spotify Playlist,2026-04-24,https://open.spotify.com/track/3NTz3JZ0ahdQTf0lqKZZZw,True
MC4D,Still Got Time,album,1.0,spotify_playlist_api,MC4D - Still Got Time,https://open.spotify.com/track/2GWb0DqliHspGntujeOCvP,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2GWb0DqliHspGntujeOCvP,True
Sébastien Tellier,Thrill Of The Night - David Guetta Remix,single,1.0,spotify_playlist_api,Sébastien Tellier - Thrill Of The Night - David Guetta Remix,https://open.spotify.com/track/4tAfe5NsVbdq8a0cUgtKrv,Spotify Playlist,2026-04-17,https://open.spotify.com/track/4tAfe5NsVbdq8a0cUgtKrv,True
SPAG,TREP,EP,1.0,spotify_playlist_api,SPAG - TREP,https://open.spotify.com/track/2J8DSvqdmDquywILFAXlY2,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2J8DSvqdmDquywILFAXlY2,True
Diplo,Two Steppin’ (feat. Adrien Nunez),single,1.0,spotify_playlist_api,Diplo - Two Steppin’ (feat. Adrien Nunez),https://open.spotify.com/track/6fOMrE0rA2XMbSaO3Wku0h,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6fOMrE0rA2XMbSaO3Wku0h,True
MATTN,With Every Heartbeat,single,1.0,spotify_playlist_api,MATTN - With Every Heartbeat,https://open.spotify.com/track/7JzpIDRv4O3oeVaOmau9Oh,Spotify Playlist,2026-04-24,https://open.spotify.com/track/7JzpIDRv4O3oeVaOmau9Oh,True
Mathame,Yogen,single,1.0,spotify_playlist_api,Mathame - Yogen,https://open.spotify.com/track/68xerRWgQrWYhVaojwmOXe,Spotify Playlist,2026-05-01,https://open.spotify.com/track/68xerRWgQrWYhVaojwmOXe,True
Esther Anaya,By My Side,single,1.0,spotify_playlist_api,Esther Anaya - By My Side,https://open.spotify.com/track/0Olsl4IFAWnne75gjOxYxS,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0Olsl4IFAWnne75gjOxYxS,True
HALIENE,Solar Waves,single,1.0,spotify_playlist_api,HALIENE - Solar Waves,https://open.spotify.com/track/0XwoDldfoFgKdl8z7lDtwr,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0XwoDldfoFgKdl8z7lDtwr,True
Seven Lions,Summer,EP,1.0,spotify_playlist_api,Seven Lions - Summer,https://open.spotify.com/track/5pMbXNDraKPCXIdyzF4FWJ,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5pMbXNDraKPCXIdyzF4FWJ,True
Frankyeffe,I Can Fly,single,1.0,spotify_playlist_api,Frankyeffe - I Can Fly,https://open.spotify.com/track/3dttCYFCLRIVUIQQChyybt,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3dttCYFCLRIVUIQQChyybt,True
Sevenkey,Heaven,single,1.0,spotify_playlist_api,Sevenkey - Heaven,https://open.spotify.com/track/0nZOUp2o554fSrqqvlqPxd,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0nZOUp2o554fSrqqvlqPxd,True
Nautica,Soundboi,single,1.0,spotify_playlist_api,Nautica - Soundboi,https://open.spotify.com/track/5mZGHFsQUDBa1p6KO0cAzr,Spotify Playlist,2026-04-24,https://open.spotify.com/track/5mZGHFsQUDBa1p6KO0cAzr,True
Divine,We Just Flow,single,1.0,spotify_playlist_api,Divine - We Just Flow,https://open.spotify.com/track/49MZbzvlUeEoNNfyDPbUqS,Spotify Playlist,2026-04-24,https://open.spotify.com/track/49MZbzvlUeEoNNfyDPbUqS,True
MJU,NIGHTMARE,single,1.0,spotify_playlist_api,MJU - NIGHTMARE,https://open.spotify.com/track/6LRvvhp3t2YcILecz8jpgs,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6LRvvhp3t2YcILecz8jpgs,True
Monge,The Overture (Surge),single,1.0,spotify_playlist_api,Monge - The Overture (Surge),https://open.spotify.com/track/2Lit8WB9bZ5Bvsr9NBZAR0,Spotify Playlist,2025-12-19,https://open.spotify.com/track/2Lit8WB9bZ5Bvsr9NBZAR0,True
RAEM,Memories,single,1.0,spotify_playlist_api,RAEM - Memories,https://open.spotify.com/track/6a8n18ksOBvhMtzJDNS7Yd,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6a8n18ksOBvhMtzJDNS7Yd,True
JohnnyDice,Lightning,single,1.0,spotify_playlist_api,JohnnyDice - Lightning,https://open.spotify.com/track/3UsTrRvAAvRIvcU9zFcX8p,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3UsTrRvAAvRIvcU9zFcX8p,True
Elysia,Hotel Room,album,1.0,spotify_playlist_api,Elysia - Hotel Room,https://open.spotify.com/track/7mvtHyjDZcSKqMyfTaIndC,Spotify Playlist,2026-04-03,https://open.spotify.com/track/7mvtHyjDZcSKqMyfTaIndC,True
Emanuele Blue,Baddest,single,1.0,spotify_playlist_api,Emanuele Blue - Baddest,https://open.spotify.com/track/1scpmkEJj6MD3ZbT1RLD6R,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1scpmkEJj6MD3ZbT1RLD6R,True
Christian Burns,Strangers - Krismi Remix,single,1.0,spotify_playlist_api,Christian Burns - Strangers - Krismi Remix,https://open.spotify.com/track/1rfsExQeKliyTp2Ha7s2EQ,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1rfsExQeKliyTp2Ha7s2EQ,True
Terry Golden,Never Alone,single,1.0,spotify_playlist_api,Terry Golden - Never Alone,https://open.spotify.com/track/0yfG5JKpIlDpO9LU4ChnLa,Spotify Playlist,2026-04-10,https://open.spotify.com/track/0yfG5JKpIlDpO9LU4ChnLa,True
AANSE,Drip Drop,single,1.0,spotify_playlist_api,AANSE - Drip Drop,https://open.spotify.com/track/1IR1ej5SvQ898auR30MRC2,Spotify Playlist,2026-04-10,https://open.spotify.com/track/1IR1ej5SvQ898auR30MRC2,True
Daniel Wanrooy,Light Me Up,single,1.0,spotify_playlist_api,Daniel Wanrooy - Light Me Up,https://open.spotify.com/track/098m4XUiN5KH5M6vyKtHje,Spotify Playlist,2026-05-01,https://open.spotify.com/track/098m4XUiN5KH5M6vyKtHje,True
Jason Ross,Mirage,single,1.0,spotify_playlist_api,Jason Ross - Mirage,https://open.spotify.com/track/2DN97n8HVmamCfL9WGphFt,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2DN97n8HVmamCfL9WGphFt,True
Ran-D,Drugs - Crypsis Remix,single,1.0,spotify_playlist_api,Ran-D - Drugs - Crypsis Remix,https://open.spotify.com/track/1dD1QOM4l14TCgi3eOV6pu,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1dD1QOM4l14TCgi3eOV6pu,True
Marie Vaunt,Naughty,single,1.0,spotify_playlist_api,Marie Vaunt - Naughty,https://open.spotify.com/track/0vInsMdMmLOCrAQkwlymyO,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0vInsMdMmLOCrAQkwlymyO,True
Roger Shah,Midnight Chase,single,1.0,spotify_playlist_api,Roger Shah - Midnight Chase,https://open.spotify.com/track/2NfjsF0U3Ona3UDtNVwCH6,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2NfjsF0U3Ona3UDtNVwCH6,True
JES,Take Me Away,single,1.0,spotify_playlist_api,JES - Take Me Away,https://open.spotify.com/track/2AJrddXfU5puxXIr0WpaGP,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2AJrddXfU5puxXIr0WpaGP,True
Showtek,Here We Go,single,1.0,spotify_playlist_api,Showtek - Here We Go,https://open.spotify.com/track/7rTn7BfEZTwJ9GnUlPkrXI,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7rTn7BfEZTwJ9GnUlPkrXI,True
Ronski Speed,Won't Forget These Days - Radio Edit,single,1.0,spotify_playlist_api,Ronski Speed - Won't Forget These Days - Radio Edit,https://open.spotify.com/track/6AmD8o4cBEWT0AwwBxkJ2A,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6AmD8o4cBEWT0AwwBxkJ2A,True
WHIPPED CREAM,want me again,album,1.0,spotify_playlist_api,WHIPPED CREAM - want me again,https://open.spotify.com/track/11q8LRVqDdm00bw0LsXeU5,Spotify Playlist,2026-04-30,https://open.spotify.com/track/11q8LRVqDdm00bw0LsXeU5,True
Giuseppe Ottaviani,How Do We Know,single,1.0,spotify_playlist_api,Giuseppe Ottaviani - How Do We Know,https://open.spotify.com/track/4qIGGsMBScUbTodzn0k47j,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4qIGGsMBScUbTodzn0k47j,True
Shogun,Rapture,single,1.0,spotify_playlist_api,Shogun - Rapture,https://open.spotify.com/track/53VKOE1Qaqinp2O60JCzMD,Spotify Playlist,2026-05-01,https://open.spotify.com/track/53VKOE1Qaqinp2O60JCzMD,True
The Chainsmokers,Already Know,single,1.0,spotify_playlist_api,The Chainsmokers - Already Know,https://open.spotify.com/track/4fYhGMu338Ypi1e2g27E2Y,Spotify Playlist,2026-04-24,https://open.spotify.com/track/4fYhGMu338Ypi1e2g27E2Y,True
ALTÉGO,CALL ME,single,1.0,spotify_playlist_api,ALTÉGO - CALL ME,https://open.spotify.com/track/5UwOGv6gUgqxD1VCXMGwno,Spotify Playlist,2026-03-13,https://open.spotify.com/track/5UwOGv6gUgqxD1VCXMGwno,True
Kygo,Save My Love,single,1.0,spotify_playlist_api,Kygo - Save My Love,https://open.spotify.com/track/5ObyGDxNWH0Uuuk3NvC5r8,Spotify Playlist,2026-02-20,https://open.spotify.com/track/5ObyGDxNWH0Uuuk3NvC5r8,True
Milky,Just The Way You Are,single,1.0,spotify_playlist_api,Milky - Just The Way You Are,https://open.spotify.com/track/1LepWHpwtahzEQL0vNjpEt,Spotify Playlist,2026-01-30,https://open.spotify.com/track/1LepWHpwtahzEQL0vNjpEt,True
Alok,Club Bizarre,single,1.0,spotify_playlist_api,Alok - Club Bizarre,https://open.spotify.com/track/2hhDb4rGCJTigdadpRL30x,Spotify Playlist,2026-01-30,https://open.spotify.com/track/2hhDb4rGCJTigdadpRL30x,True
Switch Disco,Brazil - Remix,single,1.0,spotify_playlist_api,Switch Disco - Brazil - Remix,https://open.spotify.com/track/5nXZy0eMfjapdgXc3GPi22,Spotify Playlist,2026-01-30,https://open.spotify.com/track/5nXZy0eMfjapdgXc3GPi22,True
Lost Frequencies,Listen To Me,single,1.0,spotify_playlist_api,Lost Frequencies - Listen To Me,https://open.spotify.com/track/3fPXv60Pp9jLGYrjd1RoNd,Spotify Playlist,2025-12-31,https://open.spotify.com/track/3fPXv60Pp9jLGYrjd1RoNd,True
RAYE,WHERE IS MY HUSBAND! - Remix,single,1.0,spotify_playlist_api,RAYE - WHERE IS MY HUSBAND! - Remix,https://open.spotify.com/track/0vYSTV1Lye2Z2zktF6P39C,Spotify Playlist,2025-11-14,https://open.spotify.com/track/0vYSTV1Lye2Z2zktF6P39C,True
Sigala,Hello,single,1.0,spotify_playlist_api,Sigala - Hello,https://open.spotify.com/track/15aqhgN9LLd7TvuF367e57,Spotify Playlist,2025-10-03,https://open.spotify.com/track/15aqhgN9LLd7TvuF367e57,True
cassö,Guestlist (feat. SACHA),single,1.0,spotify_playlist_api,cassö - Guestlist (feat. SACHA),https://open.spotify.com/track/0MS7sUW9VxvXjuDg9VZZIS,Spotify Playlist,2025-09-26,https://open.spotify.com/track/0MS7sUW9VxvXjuDg9VZZIS,True
The Chainsmokers,Smooth,single,1.0,spotify_playlist_api,The Chainsmokers - Smooth,https://open.spotify.com/track/58QPfkhEGLkZeqXwZkcNv5,Spotify Playlist,2025-09-19,https://open.spotify.com/track/58QPfkhEGLkZeqXwZkcNv5,True
Switch Disco,HIDEAWAY,single,1.0,spotify_playlist_api,Switch Disco - HIDEAWAY,https://open.spotify.com/track/3Cju4hxTTHvFkb7OcLIk3f,Spotify Playlist,2025-06-06,https://open.spotify.com/track/3Cju4hxTTHvFkb7OcLIk3f,True
3DAH!,Higher,single,1.0,spotify_playlist_api,3DAH! - Higher,https://open.spotify.com/track/4LlLE3ppbDNu9qfbeaohS5,Spotify Playlist,2025-06-20,https://open.spotify.com/track/4LlLE3ppbDNu9qfbeaohS5,True
Oliver Heldens,Ruins,single,1.0,spotify_playlist_api,Oliver Heldens - Ruins,https://open.spotify.com/track/4jfB2EGWbtWzDoM696Ch6u,Spotify Playlist,2025-05-30,https://open.spotify.com/track/4jfB2EGWbtWzDoM696Ch6u,True
Calvin Harris,Blessings,single,1.0,spotify_playlist_api,Calvin Harris - Blessings,https://open.spotify.com/track/78nx0HDJIFD5xDq2L5420Z,Spotify Playlist,2025-05-09,https://open.spotify.com/track/78nx0HDJIFD5xDq2L5420Z,True
David Guetta,The Final Countdown 2025,single,1.0,spotify_playlist_api,David Guetta - The Final Countdown 2025,https://open.spotify.com/track/21bk4m2BIbuHZ6GKiPqFsG,Spotify Playlist,2025-05-09,https://open.spotify.com/track/21bk4m2BIbuHZ6GKiPqFsG,True
Martin Jensen,Say No More,single,1.0,spotify_playlist_api,Martin Jensen - Say No More,https://open.spotify.com/track/7vjiUeg6QyUXtEsLiGnvGI,Spotify Playlist,2025-04-18,https://open.spotify.com/track/7vjiUeg6QyUXtEsLiGnvGI,True
Felix Jaehn,It's Not Right But It's Okay,single,1.0,spotify_playlist_api,Felix Jaehn - It's Not Right But It's Okay,https://open.spotify.com/track/1MTCiRbvPK93YY6LNIeEbc,Spotify Playlist,2025-03-14,https://open.spotify.com/track/1MTCiRbvPK93YY6LNIeEbc,True
Marlon Hoffstadt,One Night Of Love,single,1.0,spotify_playlist_api,Marlon Hoffstadt - One Night Of Love,https://open.spotify.com/track/0yKN9B3jYONUyvqrGkNUPX,Spotify Playlist,2025-03-07,https://open.spotify.com/track/0yKN9B3jYONUyvqrGkNUPX,True
Julie Bergan,Dance All Night,EP,1.0,spotify_playlist_api,Julie Bergan - Dance All Night,https://open.spotify.com/track/4g9HX5pBd1CHk4oq7vM9B0,Spotify Playlist,2025-02-21,https://open.spotify.com/track/4g9HX5pBd1CHk4oq7vM9B0,True
Lost Frequencies,Kick The Nation,single,1.0,spotify_playlist_api,Lost Frequencies - Kick The Nation,https://open.spotify.com/track/3v6DpJeMAIwx1IXBvfCj9K,Spotify Playlist,2024-12-27,https://open.spotify.com/track/3v6DpJeMAIwx1IXBvfCj9K,True
Martin Jensen,No Sleep,single,1.0,spotify_playlist_api,Martin Jensen - No Sleep,https://open.spotify.com/track/443RubbLVv9lyo6DS9iW8W,Spotify Playlist,2024-11-15,https://open.spotify.com/track/443RubbLVv9lyo6DS9iW8W,True
Lost Frequencies,Love Is The Only Thing,single,1.0,spotify_playlist_api,Lost Frequencies - Love Is The Only Thing,https://open.spotify.com/track/4r6c2ClnuYLwNv4lEM7XlW,Spotify Playlist,2024-11-08,https://open.spotify.com/track/4r6c2ClnuYLwNv4lEM7XlW,True
Fahlberg,Messing Around,single,1.0,spotify_playlist_api,Fahlberg - Messing Around,https://open.spotify.com/track/5eODH1hkwWm0Zy1l0DjDTD,Spotify Playlist,2024-10-25,https://open.spotify.com/track/5eODH1hkwWm0Zy1l0DjDTD,True
Kid Kobe,Feel Something,single,1.0,spotify_playlist_api,Kid Kobe - Feel Something,https://open.spotify.com/track/3sjFCBkZjPW0xwU6UuPwT6,Spotify Playlist,2024-10-18,https://open.spotify.com/track/3sjFCBkZjPW0xwU6UuPwT6,True
Kygo,Stars Will Align,single,1.0,spotify_playlist_api,Kygo - Stars Will Align,https://open.spotify.com/track/5REMa10O4aA2mLtYyflWxs,Spotify Playlist,2024-09-27,https://open.spotify.com/track/5REMa10O4aA2mLtYyflWxs,True
Oliver Heldens,SHINE,single,1.0,spotify_playlist_api,Oliver Heldens - SHINE,https://open.spotify.com/track/1vioIZPEbKDasDXRu8c11E,Spotify Playlist,2024-10-04,https://open.spotify.com/track/1vioIZPEbKDasDXRu8c11E,True
Sam Feldt,Heart Like Mine (feat. Rosa Linn),single,1.0,spotify_playlist_api,Sam Feldt - Heart Like Mine (feat. Rosa Linn),https://open.spotify.com/track/4xqekuN4lfu6MBeWov0Icl,Spotify Playlist,2024-09-13,https://open.spotify.com/track/4xqekuN4lfu6MBeWov0Icl,True
Switch Disco,I FOUND YOU,single,1.0,spotify_playlist_api,Switch Disco - I FOUND YOU,https://open.spotify.com/track/06EtCEDJ762K9frHeSkJS5,Spotify Playlist,2024-09-13,https://open.spotify.com/track/06EtCEDJ762K9frHeSkJS5,True
